C = C C Br . O = C 1 C C C C 2 ( C 1 ) O C C O 2 >,C = C C C 1 ( O ) C C C C 2 ( C 1 ) O C C O 2
O C c 1 c c ( Br ) c 2 c n [nH] c 2 c 1 >,O = C c 1 c c ( Br ) c 2 c n [nH] c 2 c 1
O C c 1 c n 2 c c c c c 2 n 1 > A_O A_CCO,O = C c 1 c n 2 c c c c c 2 n 1
Br Br . O = C C C C ( F ) ( F ) F > A_CCOCC,O = C C ( Br ) C C ( F ) ( F ) F
Br Br . O = C 1 C C C C C ( = O ) C 1 > A_ClCCl,O = C 1 C C C C C ( = O ) C 1 Br
F c 1 c c c c c 1 Br . O B ( O ) c 1 c c c s 1 >,F c 1 c c c c c 1 - c 1 c c c s 1
O = C c 1 c c n c c 1 F > A_O A_[Na+] A_CCO,O C c 1 c c n c c 1 F
Br c 1 c s c ( Br ) n 1 . O = S ( = O ) ( O ) Cl >,O = S ( = O ) ( Cl ) c 1 s c ( Br ) n c 1 Br
C O c 1 c c c ( C O ) c ( N ) c 1 > A_ClCCl,C O c 1 c c c ( C = O ) c ( N ) c 1
N O . O = C c 1 c c c ( F ) c c 1 > A_Cl,O N = C c 1 c c c ( F ) c c 1
C C N C C . O = C ( Cl ) c 1 c c s c 1 > A_ClCCl,C C N ( C C ) C ( = O ) c 1 c c s c 1
C C 1 ( C ) N C ( = O ) N C 1 = O . C I >,C N 1 C ( = O ) N C ( C ) ( C ) C 1 = O
O C C C c 1 c c c c c 1 . [Cl-] > A_[Li+],Cl C C C c 1 c c c c c 1
C # C C C C O . F c 1 c c c c c 1 Br > A_CC#N,O C C C C # C c 1 c c c c c 1 F
C C O C ( = O ) c 1 n c n c ( O ) c 1 C > A_Cl,C c 1 c ( O ) n c n c 1 C ( = O ) O
C I . O C c 1 c o c ( C Cl ) n 1 > A_ClCCl A_N#N,C O C c 1 c o c ( C Cl ) n 1
C C ( = O ) O . C c 1 c c c ( C ) c ( O ) c 1 C >,C c 1 c c ( C = O ) c ( C ) c ( C ) c 1 O
C 1 C N C C N 1 . C O c 1 c ( Cl ) c c n c 1 C >,C O c 1 c ( N 2 C C N C C 2 ) c c n c 1 C
I I . O C C n 1 c c c n 1 > A_C1CCOC1 A_[Li]CCCC,O C C n 1 n c c c 1 I
Br C C Br . N # C C c 1 c c c ( Br ) c n 1 >,N # C C 1 ( c 2 c c c ( Br ) c n 2 ) C C 1
C = C [Mg] Br . O = C c 1 c c c c c 1 > A_C1CCOC1,C = C C ( O ) c 1 c c c c c 1
C O c 1 c c c 2 c ( c 1 ) n c n 2 C > A_ClCCl,C n 1 c n c 2 c c ( O ) c c c 2 1
O c 1 c c c c 2 c n c c c 1 2 > A_CC(=O)O,O c 1 c c c c 2 c 1 C C N C 2
C N C 1 C C C C C 1 . C c 1 c ( I ) c c n c 1 F >,C c 1 c ( I ) c c n c 1 N ( C ) C 1 C C C C C 1
C C O C ( = O ) N C C c 1 c c c c ( C ) c 1 >,C c 1 c c c 2 c ( c 1 ) C C N C 2 = O
O = C ( O ) C C c 1 c c c c ( F ) c 1 >,O = C 1 C C c 2 c c ( F ) c c c 2 1
C C N = C = N C C C N ( C ) C >,C C N = C = N C C C N ( C ) C
C = C C C # C [SiH] ( C ( C ) C ) C ( C ) C >,C C ( C ) [SiH] ( C # C C 1 C C 1 ) C ( C ) C
C C C C N . Cl c 1 c c c 2 n c c ( Br ) n 2 n 1 >,C C C C N c 1 c c c 2 n c c ( Br ) n 2 n 1
C I . N c 1 c c c ( O ) n n 1 > A_[Na+] A_[OH-],C n 1 n c ( N ) c c c 1 = O
C N ( C ) C c 1 c c c ( C ( = O ) O ) c c 1 > A_Cl,C N ( C ) C c 1 c c c ( C ( = O ) O ) c c 1
N # C c 1 c c c ( C C O ) c c 1 Br > A_ClCCl,N # C c 1 c c c ( C C = O ) c c 1 Br
C = C C # N . N N c 1 c c ( F ) c c c 1 F > A_CCO,N # C C C N N c 1 c c ( F ) c c c 1 F
C C C C C C C C C 1 C O 1 . O = C ( O ) O >,O = C 1 O C C ( c 2 c c c c c 2 ) O 1
C 1 = C O C C C 1 . O C C C C C C C Br > A_ClCCl,Br C C C C C C C O C 1 C C C C O 1
C C ( N ) c 1 c c c c c 1 . Cl C C 1 C O 1 >,C C ( N C C ( O ) C N C ( C ) c 1 c c c c c 1 ) c 1 c c c c c 1
C O C C C C # N . N O >,C O C C C / C ( N ) = N / O
C N . N # C c 1 c c c c ( C Br ) c 1 > A_C1CCOC1,C N C c 1 c c c c ( C # N ) c 1
O = C c 1 c c n c c 1 F > A_O A_[Na+] A_CO,O C c 1 c c n c c 1 F
C O c 1 c c 2 n c c c c 2 c c 1 Cl . O O > A_ClCCl,C O c 1 c c 2 c ( c c c [n+] 2 [O-] ) c c 1 Cl
C n 1 c c 2 c c c c ( C # N ) c 2 n 1 > A_CO A_N,C n 1 c c 2 c c c c ( C N ) c 2 n 1
Cl c 1 c c c 2 n c c c c 2 c 1 > A_Cl A_CCO,Cl c 1 c c c 2 c ( c 1 ) C C C N 2
O = C ( O ) C C c 1 c c c ( Br ) c c 1 > A_C1CCOC1,O C C C c 1 c c c ( Br ) c c 1
N C C O . O = C c 1 c c c c c 1 > A_CO,O C C / N = C / c 1 c c c c c 1
O = C 1 C C 2 C C 3 C C C C = C 3 C 2 N 1 >,O = C 1 C C 2 C C 3 = C ( C C C C 3 ) C 2 N 1
O = C ( O ) C c 1 c c c c c 1 >,C C ( C ) ( C ) O C ( = O ) C c 1 c c c c c 1
C O C C C N . O = C = N C C Cl > A_C1CCOC1,C O C C C N C ( = O ) N C C Cl
N C ( = O ) c 1 c c c ( S ) c c 1 > A_CO A_[H][H],N C ( = O ) c 1 c c c c c 1
N c 1 n n c ( Cl ) c c 1 Br . O = C C Cl >,Cl c 1 c c ( Br ) c 2 n c c n 2 n 1
C O c 1 c c ( Br ) c ( F ) c c 1 O > A_ClCCl,O c 1 c c ( F ) c ( Br ) c c 1 O
O C c 1 c s c 2 c n c n c 1 2 > A_ClCCl,O = C c 1 c s c 2 c n c n c 1 2
Br c 1 c c c c c 1 . c 1 c n [nH] c 1 >,c 1 c c c ( - n 2 c c c n 2 ) c c 1
C # C C N . O = S 1 ( = O ) C C C O 1 > A_C1CCOC1,C # C C N C C C S ( = O ) ( = O ) O
C c 1 c c c ( C N ) c c 1 > A_CC#N A_[Pd],C c 1 c c c ( C N C c 2 c c c ( C ) c c 2 ) c c 1
C = C ( C ) C C ( C O ) C O > A_ClCCl,C C 1 ( C ) C C ( C O ) C O 1
C N . Cl C c 1 c c c c ( Cl ) c 1 > A_O A_CN(C)C=O,C N C c 1 c c c c ( Cl ) c 1
O C C c 1 c c c c ( Cl ) c 1 > A_ClCCl,O = C C c 1 c c c c ( Cl ) c 1
C c 1 c c ( O ) n 2 n c n c 2 n 1 > A_Cl,C c 1 c c ( O ) n 2 n c n c 2 n 1
N . S = C = N c 1 c c c c ( Cl ) c 1 > A_C1COCCO1,N C ( = S ) N c 1 c c c c ( Cl ) c 1
S c 1 n c 2 c c ( Cl ) c c c 2 s 1 > A_CC(=O)O,Cl c 1 c c c 2 s c n c 2 c 1
O = S ( Cl ) Cl . c 1 c [nH] c n 1 > A_C1CCOC1,O = S ( c 1 n c c [nH] 1 ) c 1 n c c [nH] 1
F C ( F ) ( Br ) C ( F ) ( Cl ) C C Br >,C = C C ( F ) ( Cl ) C ( F ) ( F ) Br
C C O . C O c 1 c c c c ( F ) c 1 C = O >,C C O c 1 c c c c ( O C ) c 1 C = O
N c 1 c c c 2 c ( c 1 ) C O C 2 . O = C O >,O = C N c 1 c c c 2 c ( c 1 ) C O C 2
C O C ( = O ) C ( O ) C n 1 c c ( I ) c n 1 . N >,N C ( = O ) C ( O ) C n 1 c c ( I ) c n 1
C = C C C C C . O = C 1 C = C C ( = O ) O 1 >,C = C C C C C C C C C
C O . O = C 1 C C C C C 1 [N+] ( = O ) [O-] >,C O C ( = O ) C C C C C [N+] ( = O ) [O-]
F c 1 c c c c ( C [C@@H] 2 C C N C 2 ) c 1 >,F c 1 c c c c ( C [C@H] 2 C C N C 2 ) c 1
O C C 1 ( n 2 c c n c 2 ) C C 1 > A_CCOC(C)=O,O = C C 1 ( n 2 c c n c 2 ) C C 1
C O . O = C ( O ) C 1 ( O ) C C N C C 1 > A_Cl,C O C ( = O ) C 1 ( O ) C C N C C 1
C O C ( = O ) C C C 1 C N C C O 1 . N > A_CO,N C ( = O ) C C C 1 C N C C O 1
C C C C = O . N C c 1 c c c c ( Cl ) c 1 >,C C C C N C c 1 c c c c ( Cl ) c 1
Br c 1 c c c s 1 . Cl C [C@H] 1 C O 1 > A_CCOCC,O [C@@H] ( C Cl ) C c 1 c c c s 1
C C O C ( C S c 1 c c c ( Cl ) c c 1 Br ) O C C >,Cl c 1 c c ( Br ) c 2 s c c c 2 c 1
C = C C C C C C C . C C [SiH] ( C C ) C C >,C C C C C C = C C [Si] ( C C ) ( C C ) C C
C C ( C ) C 1 O C C O 1 . O C C O > A_[Pd],C C ( C ) C O C ( C ) C O
C O c 1 c c c ( F ) c 2 n c ( C ) c c c 1 2 >,C O c 1 c c c ( F ) c 2 c 1 C C [C@H] ( C ) N 2
N C ( c 1 c c c c c 1 ) c 1 c c c ( Cl ) c c 1 >,N [C@@H] ( c 1 c c c c c 1 ) c 1 c c c ( Cl ) c c 1
C O C ( = O ) N [C@H] ( C ( = O ) O ) C ( C ) C >,C O C ( = O ) N [C@H] ( C ( = O ) O ) C 1 C C 1
Cl c 1 c ( C 2 C C O C C 2 ) n [nH] c 1 I >,Cl c 1 c ( C 2 C C 2 ) n [nH] c 1 I
C C O . N c 1 c c ( Cl ) n c ( Cl ) c 1 N > A_O,Cl c 1 c c 2 n c c n c 2 c ( Cl ) n 1
C C C ( = O ) [C@@H] 1 C C C ( = O ) O 1 > A_[Li+],C C C ( O ) [C@@H] 1 C C C ( = O ) O 1
